date;player;player_race;player_score;player_id;opponent;opponent_race;opponent_score;opponent_id;score_match;tier;url;tournament
06/30/2020;MaSa;T;0;251;Scarlett;Z;2;23;0–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;Silky;Z;2;6058;Neeb;P;0;4495;2–0;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;Creature;P;0;8356;TLO;Z;2;123;0–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;FireFoX;Z;0;9876;DisK;P;2;9314;0–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;Neeb;P;2;4495;Scarlett;Z;1;23;2–1;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;Creature;P;1;8356;Silky;Z;2;6058;1–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;FireFoX;Z;0;9876;MaSa;T;2;251;0–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
06/30/2020;DisK;P;1;9314;TLO;Z;2;123;1–2;S;http://aligulac.com/results/events/110553;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/NA
07/12/2020;Serral;Z;1;485;Reynor;Z;4;5414;1–4;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/12/2020;Clem;T;1;5878;Reynor;Z;3;5414;1–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/11/2020;Reynor;Z;3;5414;HeroMarine;T;0;258;3–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/11/2020;uThermal;T;1;575;HeroMarine;T;3;258;1–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/11/2020;Reynor;Z;3;5414;MaNa;P;0;58;3–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/11/2020;Clem;T;2;5878;Serral;Z;3;485;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/10/2020;PtitDrogo;P;2;5087;HeroMarine;T;3;258;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/10/2020;Wayne;Z;2;13216;MaNa;P;3;58;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/10/2020;Reynor;Z;2;5414;Serral;Z;3;485;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/10/2020;Clem;T;3;5878;uThermal;T;1;575;3–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/09/2020;HeroMarine;T;3;258;MarineLorD;T;0;1649;3–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/09/2020;ShoWTimE;P;2;2170;PtitDrogo;P;3;5087;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/09/2020;MaNa;P;3;58;Spirit;T;2;4452;3–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/09/2020;Lambo;Z;2;4049;Wayne;Z;3;13216;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/08/2020;MarineLorD;T;3;1649;Denver;Z;1;4564;3–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/08/2020;PtitDrogo;P;3;5087;SortOf;Z;1;75;3–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/08/2020;Gerald;P;1;8913;Spirit;T;3;4452;1–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/08/2020;Wayne;Z;3;13216;Bly;Z;1;72;3–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/07/2020;ShoWTimE;P;2;2170;Serral;Z;3;485;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/07/2020;Reynor;Z;3;5414;HeroMarine;T;1;258;3–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/07/2020;Lambo;Z;2;4049;uThermal;T;3;575;2–3;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/07/2020;Clem;T;3;5878;MaNa;P;0;58;3–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Reynor;Z;2;5414;Wayne;Z;0;13216;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;ArT;P;0;6235;SortOf;Z;2;75;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;goblin;P;2;9846;Elazer;Z;0;5847;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;DnS;P;2;4521;MaNa;P;1;58;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;Reynor;Z;2;5414;Elazer;Z;0;5847;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;Wayne;Z;2;13216;ArT;P;0;6235;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;MaNa;P;2;58;SortOf;Z;0;75;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;DnS;P;2;4521;goblin;P;1;9846;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;goblin;P;1;9846;ArT;P;2;6235;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Reynor;Z;2;5414;MaNa;P;1;58;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;DnS;P;2;4521;SortOf;Z;1;75;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Wayne;Z;1;13216;Elazer;Z;2;5847;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Elazer;Z;2;5847;DnS;P;0;4521;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;SortOf;Z;2;75;goblin;P;0;9846;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;MaNa;P;2;58;Wayne;Z;0;13216;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Reynor;Z;2;5414;ArT;P;0;6235;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;MaNa;P;2;58;goblin;P;0;9846;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;Wayne;Z;2;13216;DnS;P;1;4521;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;Reynor;Z;2;5414;SortOf;Z;0;75;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;Elazer;Z;2;5847;ArT;P;0;6235;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;Reynor;Z;2;5414;goblin;P;0;9846;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;ArT;P;2;6235;DnS;P;1;4521;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;Elazer;Z;0;5847;MaNa;P;2;58;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;SortOf;Z;0;75;Wayne;Z;2;13216;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;SortOf;Z;2;75;Elazer;Z;0;5847;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;goblin;P;0;9846;Wayne;Z;2;13216;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;ArT;P;0;6235;MaNa;P;2;58;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;Reynor;Z;2;5414;DnS;P;0;4521;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;ShoWTimE;P;2;2170;Arctur;T;0;9212;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Denver;Z;2;4564;Kas;T;0;41;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Bly;Z;2;72;Spatz;P;0;13713;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Clem;T;2;5878;GunGFuBanDa;P;0;4370;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;Kas;T;2;41;Spatz;P;1;13713;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;ShoWTimE;P;1;2170;Clem;T;2;5878;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;Bly;Z;2;72;Arctur;T;1;9212;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;Denver;Z;0;4564;GunGFuBanDa;P;2;4370;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;Spatz;P;0;13713;Denver;Z;2;4564;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;Arctur;T;0;9212;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;GunGFuBanDa;P;1;4370;Bly;Z;2;72;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;ShoWTimE;P;2;2170;Kas;T;0;41;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Clem;T;2;5878;Kas;T;0;41;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Bly;Z;1;72;Denver;Z;2;4564;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Arctur;T;2;9212;Spatz;P;0;13713;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;ShoWTimE;P;2;2170;GunGFuBanDa;P;0;4370;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;Arctur;T;0;9212;Denver;Z;2;4564;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;Clem;T;2;5878;Bly;Z;0;72;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;GunGFuBanDa;P;2;4370;Kas;T;0;41;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/28/2020;ShoWTimE;P;2;2170;Spatz;P;0;13713;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;Kas;T;1;41;Bly;Z;2;72;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;ShoWTimE;P;0;2170;Denver;Z;2;4564;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;Spatz;P;0;13713;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;GunGFuBanDa;P;1;4370;Arctur;T;2;9212;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;Spatz;P;1;13713;GunGFuBanDa;P;2;4370;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/25/2020;ShoWTimE;P;2;2170;Bly;Z;1;72;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;Kas;T;1;41;Arctur;T;2;9212;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;Denver;Z;0;4564;Clem;T;2;5878;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Gerald;P;2;8913;Harstem;P;1;214;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Brat_OK;T;2;131;ziGGy;T;0;9025;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;uThermal;T;2;575;PtitDrogo;P;0;5087;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;HeroMarine;T;2;258;ShaDoWn;P;1;5409;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;HeroMarine;T;2;258;ziGGy;T;0;9025;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/04/2020;ShaDoWn;P;1;5409;uThermal;T;2;575;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Gerald;P;2;8913;Brat_OK;T;0;131;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Harstem;P;0;214;PtitDrogo;P;2;5087;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;HeroMarine;T;2;258;PtitDrogo;P;1;5087;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;ziGGy;T;0;9025;uThermal;T;2;575;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;Harstem;P;2;214;Brat_OK;T;0;131;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;ShaDoWn;P;2;5409;Gerald;P;0;8913;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/30/2020;HeroMarine;T;2;258;Harstem;P;0;214;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/30/2020;Brat_OK;T;0;131;uThermal;T;2;575;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/30/2020;ShaDoWn;P;2;5409;ziGGy;T;1;9025;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/30/2020;Gerald;P;2;8913;PtitDrogo;P;1;5087;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;HeroMarine;T;0;258;Brat_OK;T;2;131;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;ziGGy;T;0;9025;Harstem;P;2;214;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;PtitDrogo;P;2;5087;ShaDoWn;P;1;5409;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/27/2020;uThermal;T;2;575;Gerald;P;0;8913;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;PtitDrogo;P;2;5087;Brat_OK;T;0;131;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;HeroMarine;T;2;258;uThermal;T;1;575;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;Harstem;P;2;214;ShaDoWn;P;1;5409;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/26/2020;ziGGy;T;0;9025;Gerald;P;2;8913;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;PtitDrogo;P;2;5087;ziGGy;T;0;9025;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;HeroMarine;T;2;258;Gerald;P;1;8913;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;uThermal;T;2;575;Harstem;P;0;214;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/24/2020;Brat_OK;T;1;131;ShaDoWn;P;2;5409;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;MarineLorD;T;2;1649;Spirit;T;0;4452;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Serral;Z;2;485;Stephano;Z;1;10;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Lambo;Z;2;4049;SKillous;P;0;8676;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/05/2020;Hellraiser;P;2;10953;Rail;P;1;274;2–1;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Spirit;T;2;4452;Hellraiser;P;0;10953;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Serral;Z;1;485;Lambo;Z;2;4049;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;SKillous;P;2;8676;MarineLorD;T;0;1649;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/03/2020;Rail;P;2;274;Stephano;Z;0;10;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;Rail;P;0;274;MarineLorD;T;2;1649;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/02/2020;Stephano;Z;2;10;Hellraiser;P;0;10953;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Serral;Z;2;485;SKillous;P;0;8676;2–0;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
07/01/2020;Spirit;T;0;4452;Lambo;Z;2;4049;0–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
06/30/2020;Hellraiser;P;1;10953;SKillous;P;2;8676;1–2;S;http://aligulac.com/results/events/110546;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2020/21/Masters/Summer/EU
